@timestamp,Attacker,AttackerPort,VictimPort,Victim,DnsQName
2026-02-08T15:58:23.569174273Z,218.248.112.68,42323,53,3.6.155.126,
2026-02-08T07:56:22.264711704Z,218.248.90.3,41199,53,3.6.155.126,
2026-02-08T07:56:22.292527089Z,1.38.14.159,13669,53,109.123.230.204,
2026-02-08T07:56:22.753899094Z,1.38.14.144,58689,53,109.123.230.204,
2026-02-08T07:56:22.862476672Z,1.38.14.155,15187,53,109.123.230.204,
2026-02-09T04:54:22.633005286Z,218.248.112.4,10665,53,13.126.202.26,
2026-02-09T04:54:22.656069881Z,115.117.100.68,17737,53,8.8.8.8,
2026-02-09T04:54:22.667898372Z,115.117.100.68,15338,53,8.8.8.8,
2026-02-09T04:54:22.760507631Z,115.117.100.68,33938,53,115.112.18.131,
2026-02-09T04:54:22.779740777Z,115.117.100.68,32090,53,8.8.4.4,
2026-02-09T04:54:22.825376311Z,103.82.208.203,31969,53,218.248.112.65,
2026-02-09T04:54:22.870491326Z,115.117.100.68,10802,53,115.112.18.21,
2026-02-09T05:06:26.202323625Z,119.82.114.82,64507,53,8.8.8.8,
2026-02-09T04:54:22.931479658Z,115.117.100.68,12832,53,8.8.8.8,
2026-02-09T04:54:22.956322950Z,115.117.100.68,13094,53,8.8.4.4,
2026-02-09T04:54:23.034582778Z,1.38.14.148,56836,53,109.123.230.204,
2026-02-09T04:54:23.105175506Z,115.117.100.68,56687,53,8.8.8.8,
2026-02-09T04:54:23.138248182Z,115.117.100.68,15234,53,115.112.18.131,
2026-02-09T04:54:23.153113013Z,115.117.100.68,43753,53,8.8.4.4,
2026-02-09T04:54:23.332991555Z,115.117.100.68,43957,53,8.8.4.4,
2026-02-09T04:54:23.360835663Z,218.248.112.68,1328,53,13.126.202.26,
2026-02-09T04:54:23.411185100Z,121.242.92.187,60935,53,8.8.8.8,
2026-02-09T04:54:23.421441568Z,115.117.100.68,31704,53,8.8.8.8,
2026-02-09T04:54:23.432486194Z,115.117.100.68,30344,53,8.8.4.4,
2026-02-09T04:54:23.537113036Z,115.117.100.68,48175,53,115.112.18.21,
2026-02-09T05:06:25.965458073Z,1.38.14.152,39872,53,109.123.230.204,
2026-02-09T05:06:26.161813528Z,162.158.53.39,49444,53,8.8.8.8,
2026-02-09T05:06:26.217271995Z,1.38.14.157,47433,53,156.67.104.239,
2026-02-09T05:06:26.170739882Z,1.38.14.157,33078,53,156.67.104.239,
2026-02-08T11:56:23.454023024Z,2402:3a80:4542:6eaf:59ea:74d6:b3d2:1e08,39703,53,2001:4860:4860::8888,
2026-02-09T05:06:26.220542901Z,2402:3a80:194b:722a:2801:76ff:fee8:5fc9,51324,53,2620:fe::fe,
2026-02-08T11:56:23.739276639Z,218.248.90.51,1204,53,13.126.202.26,
2026-02-09T05:06:26.490646946Z,115.117.100.68,59598,53,115.112.18.21,
2026-02-08T11:56:24.023598813Z,1.38.14.151,15718,53,109.123.230.204,
2026-02-08T15:58:23.215985188Z,218.248.112.68,54048,53,3.6.155.126,
2026-02-08T15:58:23.379873020Z,115.117.100.68,46132,53,115.112.18.21,
2026-02-08T15:58:23.617874735Z,120.60.61.168,9900,53,149.112.112.112,
2026-02-08T15:58:23.052824094Z,115.117.100.68,57276,53,8.8.4.4,
2026-02-08T21:06:15.483931589Z,123.200.0.230,51899,53,91.228.166.52,
2026-02-08T15:58:23.570196873Z,218.248.112.68,42323,53,3.6.155.126,
2026-02-08T15:58:23.629188546Z,1.38.14.158,40865,53,109.123.230.204,
2026-02-08T15:58:23.681470721Z,218.248.112.68,54048,53,3.6.155.126,
2026-02-09T04:54:22.695547577Z,115.117.100.68,24909,53,8.8.8.8,
2026-02-09T04:54:22.749306671Z,115.117.100.68,32090,53,8.8.4.4,
2026-02-09T04:54:22.796345439Z,115.117.100.68,15729,53,8.8.8.8,
2026-02-09T04:54:22.807810668Z,115.117.100.68,59178,53,8.8.8.8,
2026-02-09T04:54:22.826173266Z,115.117.100.68,12832,53,8.8.8.8,
2026-02-09T04:54:22.858456060Z,115.117.100.68,58384,53,4.2.2.2,
2026-02-09T04:54:22.816027664Z,115.117.100.68,24396,53,115.112.18.21,
2026-02-09T04:54:22.932203932Z,115.117.100.68,47119,53,8.8.8.8,
2026-02-09T04:54:22.938059873Z,218.248.114.68,25302,53,13.126.202.26,
2026-02-09T04:54:23.018568849Z,117.214.31.118,54545,53,8.8.8.8,
2026-02-09T04:54:23.034210437Z,115.117.100.68,20128,53,8.8.4.4,
2026-02-09T04:54:22.938570633Z,218.248.114.68,25302,53,13.126.202.26,
2026-02-09T04:54:23.109082614Z,115.117.100.68,21005,53,115.112.18.131,
2026-02-09T04:54:23.091212834Z,115.117.100.68,25021,53,115.112.18.131,
2026-02-09T04:54:23.146232202Z,115.117.100.68,32796,53,8.8.8.8,
2026-02-09T04:54:23.165179141Z,218.248.112.100,46910,53,3.6.155.126,
2026-02-09T04:54:23.183892734Z,218.248.112.4,10665,53,13.126.202.26,
2026-02-09T04:54:23.229590092Z,1.38.14.144,49828,53,156.67.104.239,
2026-02-09T04:54:23.316247965Z,218.248.112.100,46910,53,3.6.155.126,
2026-02-09T04:54:23.324986343Z,115.117.100.68,47119,53,8.8.8.8,
2026-02-09T04:54:23.589496370Z,115.117.100.68,38768,53,115.112.18.21,
2026-02-09T05:06:25.992766340Z,1.38.14.156,54473,53,156.67.104.239,
2026-02-09T05:06:26.018817522Z,218.248.112.68,60863,53,13.126.202.26,
2026-02-09T05:06:26.083120870Z,218.248.112.68,60863,53,13.126.202.26,
2026-02-09T05:06:26.252870408Z,2402:3a80:194b:722a:2801:76ff:fee8:5fc9,51324,53,2620:fe::fe,
2026-02-08T08:52:22.762772981Z,1.38.14.154,43361,53,109.123.230.204,
2026-02-08T08:52:23.061661331Z,1.38.14.151,28140,53,109.123.230.204,
2026-02-08T08:52:23.121991822Z,1.38.14.155,41664,53,109.123.230.204,
2026-02-08T08:52:23.314038245Z,1.38.14.159,55840,53,109.123.230.204,
2026-02-08T08:52:23.422406286Z,1.38.14.155,41295,53,109.123.230.204,
2026-02-08T14:58:25.796070432Z,115.117.100.68,54219,53,115.112.18.131,
2026-02-08T14:58:26.031369798Z,172.253.244.23,49741,53,103.235.104.189,
2026-02-08T14:58:26.350727024Z,1.38.14.156,45811,53,109.123.230.204,
2026-02-08T22:54:17.878313594Z,74.125.80.17,33843,53,203.171.210.2,
2026-02-08T22:54:17.979020669Z,115.117.100.68,26453,53,8.8.4.4,
2026-02-08T15:58:23.181406655Z,101.0.63.185,55312,53,8.8.4.4,
2026-02-08T15:58:23.505952160Z,49.43.248.60,10011,53,8.8.8.8,
2026-02-08T15:58:23.583835003Z,115.117.100.68,21806,53,8.8.8.8,
2026-02-08T15:58:23.654276169Z,1.38.14.156,27840,53,109.123.230.204,
2026-02-08T15:58:23.704003968Z,115.117.100.68,15333,53,8.8.4.4,
2026-02-08T15:58:23.869229002Z,27.107.4.4,22500,53,8.8.8.8,
2026-02-09T04:54:22.473502530Z,115.117.100.68,15338,53,8.8.8.8,
2026-02-09T04:54:22.629503648Z,115.117.100.68,17434,53,4.2.2.2,
2026-02-09T04:54:22.689465470Z,115.117.100.68,56687,53,8.8.8.8,
2026-02-09T04:54:22.736330984Z,115.117.100.68,54099,53,8.8.4.4,
2026-02-09T04:54:22.801184754Z,115.117.100.68,10841,53,4.2.2.2,
2026-02-09T04:54:22.826432175Z,115.117.100.68,44594,53,115.112.18.21,
2026-02-09T04:54:22.885971732Z,115.117.100.68,43957,53,8.8.4.4,
2026-02-09T04:54:23.137522101Z,115.117.100.68,15234,53,115.112.18.131,
2026-02-09T04:54:23.170254110Z,115.117.100.68,17889,53,4.2.2.2,
2026-02-09T04:54:23.191472326Z,115.117.100.68,17822,53,115.112.18.21,
2026-02-09T04:54:23.090495060Z,115.117.100.68,25021,53,115.112.18.131,
2026-02-09T04:54:23.373361742Z,218.248.112.68,9546,53,91.228.166.52,
2026-02-09T04:54:23.412193936Z,121.242.92.187,60935,53,8.8.8.8,
2026-02-08T21:06:15.829190195Z,172.253.1.25,55150,53,108.59.172.202,
2026-02-08T08:52:22.761877883Z,1.38.14.154,43361,53,109.123.230.204,
2026-02-08T08:52:22.921653793Z,218.248.98.171,48527,53,64.96.1.1,
2026-02-08T08:52:22.947364864Z,1.38.14.157,27693,53,109.123.230.204,
2026-02-08T08:52:23.405640609Z,115.117.100.68,32742,53,115.112.18.21,
2026-02-08T08:52:23.600500038Z,121.242.92.187,23367,53,8.8.8.8,
2026-02-08T15:58:23.030086765Z,27.107.4.4,50848,53,4.2.2.2,
2026-02-08T15:58:23.230544526Z,101.0.63.185,55312,53,8.8.4.4,
2026-02-08T15:58:23.243272124Z,218.248.90.68,9482,53,13.126.202.26,
2026-02-08T15:58:23.244391043Z,218.248.90.68,9482,53,13.126.202.26,
2026-02-08T15:58:23.217514330Z,117.254.231.170,38035,53,149.112.112.112,
2026-02-09T02:58:27.792054839Z,103.250.185.248,35669,53,8.8.8.8,
2026-02-09T02:58:27.901747806Z,115.117.100.68,33133,53,115.112.18.131,
2026-02-09T02:58:27.902658961Z,115.117.100.68,33133,53,115.112.18.131,
2026-02-09T02:58:28.058986069Z,115.117.100.68,55942,53,115.112.18.21,
2026-02-08T08:52:22.694037525Z,1.38.14.149,17060,53,109.123.230.204,
2026-02-08T08:52:22.880363043Z,1.38.14.154,43361,53,109.123.230.204,
2026-02-08T08:52:22.928628714Z,1.38.14.147,12141,53,109.123.230.204,
2026-02-08T08:52:23.023747129Z,218.248.90.4,24356,53,13.126.202.26,
2026-02-08T08:52:23.069606300Z,1.38.14.149,59924,53,109.123.230.204,
2026-02-08T08:52:22.858878313Z,1.38.14.148,51682,53,109.123.230.204,
2026-02-08T08:52:22.921578746Z,1.38.14.150,41092,53,109.123.230.204,
2026-02-08T08:52:23.135176824Z,121.242.92.187,36860,53,8.8.8.8,
2026-02-08T22:54:18.047557344Z,74.125.186.80,40164,53,103.87.42.33,
2026-02-08T22:54:18.106803983Z,74.125.186.80,40164,53,103.87.42.33,
2026-02-08T22:54:18.026315368Z,34.153.65.83,54690,53,139.84.147.192,
2026-02-09T03:58:22.299999345Z,1.38.14.155,17094,53,109.123.230.204,
2026-02-08T21:04:17.759385683Z,115.117.100.68,31615,53,8.8.8.8,
2026-02-08T21:04:17.849204845Z,115.117.100.68,28080,53,115.112.18.131,
2026-02-08T21:04:18.270947882Z,34.153.64.154,35670,53,139.84.211.102,
2026-02-08T18:54:19.162804150Z,218.248.112.68,13083,53,3.6.155.126,
2026-02-08T18:54:19.305690270Z,218.248.112.68,9065,53,3.6.155.126,
2026-02-08T22:54:17.729995539Z,115.117.100.68,33861,53,8.8.8.8,
2026-02-08T21:04:17.806341498Z,121.242.92.187,55634,53,8.8.8.8,
2026-02-08T07:56:22.325276062Z,1.38.14.157,5411,53,109.123.230.204,
2026-02-08T07:56:22.627303826Z,203.153.32.69,24930,53,208.67.222.222,
2026-02-08T07:56:22.691188045Z,203.153.32.67,49647,53,208.67.220.220,
2026-02-08T07:56:22.753737608Z,1.38.14.144,58689,53,109.123.230.204,
2026-02-08T18:54:19.035183134Z,112.79.43.134,28943,53,161.97.187.68,
2026-02-08T18:54:19.497606023Z,106.215.196.14,9110,53,9.9.9.9,
2026-02-09T02:58:27.325278940Z,115.117.100.68,32451,53,8.8.4.4,
2026-02-08T21:04:17.737821770Z,115.117.100.68,31615,53,8.8.8.8,
2026-02-08T21:04:17.812154742Z,115.117.100.68,12179,53,115.112.18.131,
2026-02-08T21:04:17.828686668Z,115.117.100.68,16686,53,115.112.18.131,
2026-02-08T18:54:19.139804615Z,115.117.100.68,35696,53,8.8.4.4,
2026-02-08T18:54:19.142929283Z,223.190.83.154,10987,53,149.112.112.112,
2026-02-08T18:54:19.162487295Z,218.248.112.68,13083,53,3.6.155.126,
2026-02-08T22:54:18.130933484Z,172.217.46.93,44563,53,103.87.42.33,
2026-02-08T18:54:18.922797669Z,112.79.43.134,28943,53,161.97.187.68,
2026-02-08T18:54:19.107793201Z,106.215.196.14,4421,53,149.112.112.112,
2026-02-08T21:04:17.736568812Z,115.117.100.68,31615,53,8.8.8.8,
2026-02-08T21:04:17.828031388Z,115.117.100.68,16686,53,115.112.18.131,
2026-02-08T21:04:17.987570144Z,115.117.100.68,40405,53,8.8.8.8,
2026-02-08T21:04:18.270499489Z,34.153.64.154,35670,53,139.84.211.102,
2026-02-08T21:04:17.749549502Z,115.117.100.68,46443,53,115.112.18.21,
2026-02-08T21:04:17.728833667Z,103.235.104.165,49278,53,8.8.8.8,
2026-02-08T21:04:17.988025237Z,115.117.100.68,40405,53,8.8.8.8,
2026-02-08T21:04:18.000056672Z,115.117.100.68,46443,53,115.112.18.21,
2026-02-08T07:56:22.317714625Z,1.38.14.149,14967,53,109.123.230.204,
2026-02-08T07:56:22.593100064Z,122.162.148.216,19552,53,8.8.8.8,
2026-02-08T07:56:22.593606759Z,122.162.148.216,19552,53,8.8.8.8,
2026-02-08T07:56:22.676209276Z,115.117.100.68,59658,53,8.8.4.4,
2026-02-09T01:52:21.115266599Z,172.68.218.73,34245,53,81.45.105.4,
2026-02-08T05:52:24.122963040Z,121.242.92.187,34197,53,8.8.8.8,
2026-02-09T01:52:21.291015100Z,115.117.100.68,22266,53,8.8.4.4,
2026-02-08T05:52:23.821954943Z,1.38.14.147,14918,53,109.123.230.204,
2026-02-08T18:52:23.376189131Z,218.248.112.4,18270,53,13.126.202.26,
2026-02-08T18:52:23.500027294Z,205.171.30.251,38174,53,43.224.137.7,
2026-02-09T02:58:27.833587563Z,115.117.100.68,11536,53,8.8.4.4,
2026-02-08T18:52:23.359695082Z,115.117.100.68,31731,53,4.2.2.2,
2026-02-08T19:38:17.297799528Z,139.84.131.131,28621,53,49.13.207.244,
2026-02-08T19:38:17.177292365Z,218.248.112.68,22496,53,13.126.202.26,
2026-02-08T19:38:17.251105172Z,218.248.112.68,22496,53,13.126.202.26,
2026-02-08T23:48:17.732530440Z,203.153.32.69,51373,53,208.67.220.220,
2026-02-08T19:38:17.287369741Z,115.117.100.68,46721,53,115.112.18.131,
2026-02-08T19:38:17.372284174Z,218.248.90.51,61798,53,13.126.202.26,
2026-02-08T07:56:22.410575550Z,1.38.14.152,5614,53,109.123.230.204,
2026-02-08T07:56:22.620586759Z,218.248.112.100,18797,53,13.126.202.26,
2026-02-08T07:56:22.621762315Z,1.38.14.145,31398,53,109.123.230.204,
2026-02-08T07:56:22.825792110Z,34.153.64.25,45275,53,139.84.218.196,
2026-02-08T16:58:20.502057446Z,115.117.100.68,41511,53,8.8.8.8,
2026-02-08T18:52:23.463362537Z,172.253.244.30,49096,53,198.51.45.73,
2026-02-08T18:52:23.625910513Z,115.117.100.68,55443,53,8.8.8.8,
2026-02-09T06:34:24.397846153Z,218.248.112.68,58007,53,13.126.202.26,
2026-02-09T06:34:24.678880978Z,117.242.218.215,55510,53,8.8.8.8,
2026-02-09T06:34:24.703593205Z,115.117.100.68,12566,53,8.8.8.8,
2026-02-09T06:34:24.704945481Z,115.117.100.68,12566,53,8.8.8.8,
2026-02-08T23:48:17.679509976Z,203.153.32.66,40816,53,208.67.220.220,
2026-02-09T02:58:27.935702474Z,49.37.149.53,5552,53,8.8.8.8,
2026-02-08T19:38:17.380935323Z,115.117.100.68,19331,53,8.8.4.4,
2026-02-09T06:34:24.329694888Z,121.242.92.187,63318,53,8.8.8.8,
2026-02-09T06:34:24.666454680Z,117.247.99.62,55025,53,8.8.8.8,
2026-02-09T06:34:24.731011217Z,218.248.112.4,45898,53,3.6.155.126,
2026-02-09T06:34:24.165438711Z,218.248.112.4,24658,53,3.6.155.126,
2026-02-08T18:52:23.359414380Z,115.117.100.68,31731,53,4.2.2.2,
2026-02-09T06:34:25.017466776Z,115.117.100.68,16185,53,115.112.18.21,
2026-02-09T02:58:27.699903177Z,2001:4490:3ffe:13::41,4531,53,2610:a1:1025::200,
2026-02-09T06:34:24.328921502Z,121.242.92.187,63318,53,8.8.8.8,
2026-02-09T06:34:25.018473600Z,115.117.100.68,16185,53,115.112.18.21,
2026-02-08T23:48:17.692363131Z,27.107.4.4,26391,53,4.2.2.2,
2026-02-08T12:50:22.139283927Z,27.107.4.4,51141,53,4.2.2.2,
2026-02-08T12:50:22.275157506Z,115.117.100.68,19764,53,8.8.4.4,
2026-02-08T12:50:22.380139734Z,115.117.100.68,22350,53,8.8.8.8,
2026-02-08T12:50:22.443812396Z,218.248.112.68,17376,53,13.126.202.26,
2026-02-08T12:50:22.547141840Z,115.117.100.68,47703,53,8.8.8.8,
2026-02-08T12:50:22.901705817Z,27.107.4.4,49141,53,4.2.2.2,
2026-02-08T12:50:22.918040732Z,115.117.100.68,41857,53,8.8.4.4,
2026-02-08T22:52:14.983048261Z,74.125.80.27,41373,53,203.171.210.2,
2026-02-08T22:52:15.209761690Z,172.217.46.248,48039,53,103.87.42.33,
2026-02-08T22:52:15.209897202Z,172.217.46.26,54556,53,203.171.210.2,
2026-02-08T12:50:22.206865243Z,27.107.4.4,51141,53,4.2.2.2,
2026-02-08T12:50:22.253290723Z,1.38.14.144,40261,53,156.67.104.239,
2026-02-08T12:50:22.313935916Z,115.117.100.68,30250,53,8.8.4.4,
2026-02-08T12:50:22.443365032Z,218.248.112.68,17376,53,13.126.202.26,
2026-02-08T12:50:23.006976809Z,1.38.14.149,25261,53,156.67.104.239,
2026-02-08T18:54:18.908601237Z,115.117.100.68,47205,53,8.8.4.4,
2026-02-08T18:54:19.220195158Z,2402:e280:3d25:2ec:35ae:938d:359:e5cb,40136,53,2620:fe::fe,
2026-02-08T18:54:19.334208776Z,218.248.90.19,24893,53,3.6.155.126,
2026-02-08T10:52:20.370672531Z,173.194.93.23,52282,53,139.84.147.192,
2026-02-08T10:52:20.562026054Z,218.248.112.4,2752,53,3.6.155.126,
2026-02-08T12:50:22.558707661Z,1.38.14.150,39937,53,156.67.104.239,
2026-02-08T12:50:22.544255456Z,115.117.100.68,23451,53,115.112.18.131,
2026-02-08T12:50:22.721376206Z,162.158.53.39,58343,53,8.8.8.8,
2026-02-08T10:52:20.367523699Z,115.117.100.68,20905,53,8.8.8.8,
2026-02-08T12:50:22.320597196Z,117.209.129.49,60277,53,8.8.8.8,
2026-02-08T12:50:22.338597845Z,115.117.100.68,35738,53,8.8.8.8,
2026-02-08T12:50:22.655660104Z,27.107.4.4,59254,53,8.8.8.8,
2026-02-08T12:50:23.007693560Z,1.38.14.149,25261,53,156.67.104.239,
2026-02-09T02:58:27.432793285Z,115.117.100.68,11059,53,8.8.4.4,
2026-02-08T07:56:22.317853646Z,115.117.100.68,21485,53,8.8.8.8,
2026-02-08T07:56:22.403926555Z,115.117.100.68,20615,53,8.8.4.4,
2026-02-08T07:56:22.862945053Z,1.38.14.155,15187,53,109.123.230.204,
2026-02-09T04:52:22.210793506Z,1.38.14.147,19746,53,156.67.104.239,
2026-02-09T04:52:22.210935420Z,115.117.100.68,57194,53,115.112.18.21,
2026-02-09T04:52:22.246167064Z,42.105.54.227,56673,53,146.242.24.65,
2026-02-09T04:52:22.247077639Z,42.105.54.227,56673,53,146.242.24.65,
2026-02-09T04:52:22.511357256Z,112.133.219.82,28914,53,156.154.132.200,
2026-02-09T04:52:22.584486481Z,1.38.14.153,11072,53,156.67.104.239,
2026-02-09T04:52:22.857898963Z,115.117.100.68,27525,53,115.112.18.21,
2026-02-08T18:54:19.058796117Z,218.248.112.68,13083,53,3.6.155.126,
2026-02-08T12:50:22.294723150Z,115.117.100.68,20316,53,115.112.18.21,
2026-02-08T12:50:22.438971703Z,1.38.14.152,9029,53,156.67.104.239,
2026-02-08T12:50:22.477674044Z,218.248.90.19,56395,53,3.6.155.126,
2026-02-08T12:50:22.645636618Z,115.117.100.68,36479,53,115.112.18.131,
2026-02-08T12:50:23.046802695Z,218.248.112.4,43505,53,13.126.202.26,
2026-02-08T18:54:18.837606197Z,218.248.112.68,25186,53,3.6.155.126,
2026-02-08T18:54:19.220387112Z,2402:e280:3d25:2ec:35ae:938d:359:e5cb,40136,53,2620:fe::fe,
2026-02-08T07:56:22.646566855Z,1.38.14.159,13669,53,109.123.230.204,
2026-02-08T18:54:18.837317829Z,218.248.112.68,25186,53,3.6.155.126,
2026-02-09T04:52:22.821574054Z,1.38.14.153,11072,53,156.67.104.239,
2026-02-09T02:58:27.728241264Z,121.242.92.187,19975,53,8.8.8.8,
2026-02-09T02:58:28.089765562Z,115.117.100.68,19999,53,4.2.2.2,
2026-02-08T18:54:19.142847525Z,223.190.83.154,10987,53,149.112.112.112,
2026-02-08T18:54:19.202258496Z,218.248.112.68,60666,53,3.6.155.126,
2026-02-09T04:52:22.484413248Z,1.38.14.147,19649,53,156.67.104.239,
2026-02-09T04:52:22.591846285Z,112.133.219.82,19160,53,156.154.132.200,
2026-02-09T04:52:22.841773375Z,115.117.100.68,23459,53,8.8.8.8,
2026-02-09T06:32:25.757434031Z,218.248.112.68,57648,53,13.126.202.26,
2026-02-08T18:54:18.941815019Z,103.235.104.165,48595,53,8.8.8.8,
2026-02-08T18:54:19.035200686Z,112.79.43.134,28943,53,161.97.187.68,
2026-02-09T04:52:22.211599317Z,1.38.14.147,19746,53,156.67.104.239,
2026-02-09T04:52:22.306283386Z,2401:4900:1c52:4d7:1409:847c:41cd:c82a,53022,53,2620:fe::fe:9,
2026-02-09T04:52:22.680542998Z,115.117.100.68,20937,53,8.8.4.4,
2026-02-09T00:50:16.663793273Z,218.248.112.4,45265,53,13.126.202.26,
2026-02-09T00:50:16.821862162Z,218.248.114.4,30116,53,172.64.33.84,
2026-02-09T04:52:22.485326358Z,1.38.14.147,19649,53,156.67.104.239,
2026-02-09T04:52:22.630855340Z,1.38.14.147,19649,53,156.67.104.239,
2026-02-09T04:52:22.681886836Z,115.117.100.68,27525,53,115.112.18.21,
2026-02-09T04:52:22.797725068Z,115.117.100.68,57194,53,115.112.18.21,
2026-02-09T06:32:25.398152821Z,27.107.4.4,43568,53,8.8.8.8,
2026-02-09T06:32:25.390978017Z,218.248.112.68,29472,53,13.126.202.26,
2026-02-09T06:32:25.398052639Z,115.117.100.68,19454,53,115.112.18.21,
2026-02-09T06:32:25.434103096Z,203.153.32.69,35242,53,208.67.222.222,
2026-02-09T06:32:25.630879335Z,210.212.2.133,21529,53,8.8.8.8,
2026-02-08T18:08:20.391138597Z,2402:e280:2164:7c:206f:b232:f0e6:408d,4871,53,2620:fe::fe:9,
2026-02-08T18:08:20.507401809Z,49.15.254.107,5810,53,9.9.9.9,
2026-02-09T00:50:16.718579252Z,123.63.110.81,57561,53,8.8.8.8,
2026-02-09T06:32:25.402760498Z,203.153.32.67,22689,53,208.67.220.220,
2026-02-08T18:08:20.515237369Z,117.196.146.173,12009,53,9.9.9.9,
2026-02-08T18:50:20.892059228Z,115.117.100.68,49384,53,8.8.4.4,
2026-02-08T18:08:20.936344071Z,27.107.4.4,58100,53,8.8.8.8,
2026-02-09T01:50:27.337924404Z,103.120.111.2,22306,53,8.8.8.8,
2026-02-09T04:52:22.325363608Z,218.248.112.68,53612,53,3.6.155.126,
2026-02-09T04:52:22.591702071Z,115.124.119.94,45841,53,8.8.8.8,
2026-02-09T06:32:25.380363319Z,115.117.100.68,38457,53,8.8.4.4,
2026-02-09T06:32:25.585657684Z,112.133.219.82,13312,53,156.154.132.200,
2026-02-09T01:50:27.112704669Z,121.242.92.187,19634,53,8.8.8.8,
2026-02-08T18:08:20.726797804Z,115.117.100.68,56854,53,8.8.8.8,
2026-02-08T18:08:21.006208616Z,121.242.92.187,63049,53,8.8.8.8,
2026-02-08T18:08:21.118375272Z,117.196.146.173,41918,53,9.9.9.9,
2026-02-09T04:52:22.338655446Z,115.117.100.68,14584,53,8.8.8.8,
2026-02-09T04:52:22.586058482Z,115.117.100.68,54714,53,4.2.2.2,
2026-02-09T04:52:22.639863502Z,121.242.92.187,61574,53,8.8.8.8,
2026-02-08T18:50:21.013181604Z,2402:e280:2013:475:df63:bcf3:ba40:91e1,3230,53,2620:fe::fe:9,
2026-02-09T00:50:16.466238163Z,115.117.100.68,59775,53,8.8.8.8,
2026-02-09T01:50:27.360077629Z,121.242.92.187,24452,53,8.8.8.8,
2026-02-09T01:50:27.397030948Z,121.242.92.187,19634,53,8.8.8.8,
2026-02-09T01:50:27.769528520Z,121.242.92.187,61221,53,8.8.8.8,
2026-02-08T18:08:20.588670010Z,121.242.92.187,63049,53,8.8.8.8,
2026-02-08T18:08:20.686900838Z,218.248.112.4,38179,53,13.126.202.26,
2026-02-08T18:08:20.751837116Z,27.107.4.4,24607,53,8.8.8.8,
2026-02-09T06:32:25.207066734Z,218.248.112.68,53776,53,3.6.155.126,
2026-02-09T01:50:27.153480100Z,121.242.92.187,24452,53,8.8.8.8,
2026-02-09T06:32:25.377724664Z,112.133.219.82,13312,53,156.154.132.200,
2026-02-09T01:50:27.370800140Z,121.242.92.187,61221,53,8.8.8.8,
2026-02-09T06:32:25.399673315Z,115.117.100.68,19454,53,115.112.18.21,
2026-02-09T00:50:16.516811952Z,123.63.110.81,57561,53,8.8.8.8,
2026-02-09T00:50:16.549907313Z,218.248.112.68,51056,53,13.126.202.26,
2026-02-08T18:08:20.509242199Z,49.15.254.107,5810,53,9.9.9.9,
2026-02-08T18:08:20.750257252Z,103.199.204.14,15131,53,208.67.220.220,
2026-02-08T18:08:20.752518790Z,2401:4900:1c66:91be:6cd4:33e9:a477:8a7,17213,53,2620:fe::fe:9,
2026-02-08T18:08:20.789650351Z,218.248.112.4,38179,53,13.126.202.26,
2026-02-08T18:08:20.752027274Z,2401:4900:1c66:91be:6cd4:33e9:a477:8a7,17213,53,2620:fe::fe:9,
2026-02-08T18:50:21.276284343Z,203.153.32.68,59021,53,208.67.220.220,
2026-02-08T18:50:21.276577924Z,203.153.32.68,59021,53,208.67.220.220,
2026-02-09T00:50:16.700627026Z,115.117.100.68,24905,53,115.112.18.131,
2026-02-09T00:50:16.776969428Z,218.248.112.4,56328,53,13.126.202.26,
2026-02-09T00:50:16.740670661Z,203.153.32.69,64613,53,208.67.220.220,
2026-02-09T00:50:16.961241151Z,218.248.112.4,56328,53,13.126.202.26,
2026-02-09T06:32:25.209902284Z,49.204.232.20,60064,53,8.8.8.8,
2026-02-09T06:32:25.605294402Z,117.193.195.156,63323,53,8.8.8.8,
2026-02-09T06:32:25.638750306Z,218.248.90.52,58983,53,13.126.202.26,
2026-02-09T06:32:25.879755781Z,103.192.34.22,49979,53,8.8.4.4,
2026-02-08T05:52:23.307068472Z,27.107.4.4,23059,53,8.8.8.8,
2026-02-09T00:50:16.366094624Z,27.107.4.4,53068,53,8.8.8.8,
2026-02-08T05:52:23.538994097Z,203.153.32.68,55690,53,208.67.222.222,
2026-02-08T05:52:23.601366193Z,218.248.90.4,58122,53,3.6.155.126,
2026-02-08T05:52:23.766299445Z,27.107.4.4,23059,53,8.8.8.8,
2026-02-09T00:54:17.237307533Z,1.38.14.158,5902,53,109.123.230.204,
2026-02-09T00:54:17.317660568Z,1.38.14.155,29099,53,109.123.230.204,
2026-02-08T05:52:23.717749286Z,27.107.4.4,33255,53,8.8.8.8,
2026-02-08T05:52:23.724211320Z,34.153.65.87,40365,53,139.84.218.196,
2026-02-08T05:52:23.440170485Z,27.107.4.4,11918,53,4.2.2.2,
2026-02-08T05:52:24.233588546Z,27.107.4.4,37956,53,8.8.8.8,
2026-02-08T05:52:24.260505425Z,203.153.32.68,65114,53,208.67.222.222,
2026-02-09T00:54:17.321523799Z,218.248.112.68,11031,53,3.6.155.126,
2026-02-08T10:56:19.983626581Z,123.63.110.81,21366,53,8.8.8.8,
2026-02-08T10:56:20.362446916Z,121.242.92.187,36899,53,8.8.8.8,
